time,press
1505398244.17,1.0
1505398244.35,1.0
1505398244.43,1.0
1505398244.98,1.0
1505398245.25,1.0
1505398245.33,1.0
1505398245.49,1.0
1505398245.79,1.0
1505398246.0,1.0
1505398246.11,1.0
1505398246.24,1.0
1505398246.4,1.0
1505398246.55,1.0
1505398246.68,1.0
1505398246.94,1.0
1505398247.09,1.0
1505398247.2,1.0
1505398247.42,1.0
1505398247.67,1.0
1505398247.8,1.0
1505398247.94,1.0
1505398248.26,1.0
1505398248.36,1.0
1505398248.46,1.0
1505398248.76,1.0
1505398249.03,1.0
1505398249.13,1.0
1505398249.34,1.0
1505398249.58,1.0
1505398249.86,1.0
1505398249.99,1.0
1505398250.08,1.0
1505398250.27,1.0
1505398250.45,1.0
1505398250.6,1.0
1505398250.69,1.0
1505398250.8,1.0
1505398251.0,1.0
1505398253.62,1.0
1505398253.75,1.0
1505398253.88,1.0
1505398254.24,1.0
1505398254.52,1.0
1505398254.62,1.0
1505398254.74,1.0
1505398255.03,1.0
1505398255.38,1.0
1505398255.79,1.0
1505398255.92,1.0
1505398257.22,1.0
1505398257.37,1.0
1505398257.59,1.0
1505398275.12,1.0
1505398275.21,1.0
1505398275.37,1.0
1505398275.75,1.0
1505398276.53,1.0
1505398276.64,1.0
1505398277.02,1.0
1505398277.23,1.0
1505398277.56,1.0
1505398277.68,1.0
1505398277.79,1.0
1505398278.09,1.0
1505398278.28,1.0
1505398278.47,1.0
1505398279.37,1.0
1505398280.43,1.0
1505398280.58,1.0
1505398280.77,1.0
1505398282.05,1.0
1505398282.42,1.0
1505398282.79,1.0
1505398282.93,1.0
1505398283.05,1.0
1505398283.21,1.0
1505398283.91,1.0
1505398285.38,1.0
1505398286.41,1.0
1505398287.25,1.0
1505398287.68,1.0
1505398287.85,1.0
1505398288.01,1.0
1505398289.2,1.0
1505398290.2,1.0
1505398291.36,1.0
1505398291.7,1.0
1505398291.92,1.0
1505398292.44,1.0
1505398292.58,1.0
1505398292.67,1.0
1505398292.8,1.0
1505398292.87,1.0
1505398293.05,1.0
1505398293.19,1.0
1505398293.29,1.0
1505398293.65,1.0
1505398293.81,1.0
1505398293.92,1.0
1505398294.12,1.0
1505398294.3,1.0
1505398294.48,1.0
1505398295.47,1.0
1505398295.72,1.0
1505398333.3,1.0
1505398333.82,1.0
1505398334.01,1.0
1505398334.1,1.0
1505398337.91,1.0
1505398338.18,1.0
1505398339.47,1.0
1505398342.8,1.0
1505398342.99,1.0
1505398343.5,1.0
1505398343.78,1.0
1505398344.16,1.0
1505398345.44,1.0
1505398346.66,1.0
1505398346.93,1.0
1505398347.53,1.0
1505398347.71,1.0
1505398347.87,1.0
1505398348.37,1.0
1505398348.63,1.0
1505398348.82,1.0
1505398350.77,1.0
1505398351.22,1.0
1505398351.78,1.0
1505398352.06,1.0
1505398379.51,1.0
1505398380.51,1.0
1505398380.85,1.0
1505398381.23,1.0
1505398484.16,1.0
1505398484.24,1.0
1505398502.56,1.0
1505398502.73,1.0
1505398503.14,1.0
1505398503.33,1.0
1505398503.5,1.0
1505398503.61,1.0
1505398503.77,1.0
1505398503.9,1.0
1505398504.01,1.0
1505398504.21,1.0
1505398504.35,1.0
1505398504.67,1.0
1505398504.81,1.0
1505398504.88,1.0
1505398505.02,1.0
1505398505.53,1.0
1505398505.74,1.0
1505398505.75,1.0
1505398510.76,1.0
1505398510.96,1.0
1505398511.07,1.0
1505398511.18,1.0
1505398511.7,1.0
1505398511.95,1.0
1505398511.99,1.0
1505398512.03,1.0
1505398512.06,1.0
1505398512.09,1.0
1505398512.13,1.0
1505398512.17,1.0
1505398512.2,1.0
1505398512.71,1.0
1505398512.81,1.0
1505398512.95,1.0
1505398513.16,1.0
1505398513.34,1.0
1505398513.62,1.0
1505398519.81,1.0
1505398519.88,1.0
1505398520.41,1.0
1505398520.5,1.0
1505398522.5,1.0
1505398522.7,1.0
1505398522.77,1.0
1505398522.91,1.0
1505398523.0,1.0
1505398523.13,1.0
1505398523.26,1.0
1505398523.39,1.0
1505398523.47,1.0
1505398523.65,1.0
1505398523.83,1.0
1505398523.94,1.0
1505398524.06,1.0
1505398524.37,1.0
1505398524.49,1.0
1505398524.78,1.0
1505398525.0,1.0
1505398525.11,1.0
1505398525.5,1.0
1505398525.68,1.0
1505398525.76,1.0
1505398525.94,1.0
1505398526.76,1.0
1505398526.91,1.0
1505398527.0,1.0
1505398527.17,1.0
1505398527.3,1.0
1505398527.61,1.0
1505398527.79,1.0
1505398527.95,1.0
1505398528.12,1.0
1505398528.31,1.0
1505398528.44,1.0
1505398528.55,1.0
1505398528.69,1.0
1505398528.87,1.0
1505398529.1,1.0
1505398529.28,1.0
1505398529.52,1.0
1505398529.62,1.0
1505398529.79,1.0
1505398529.92,1.0
1505398530.04,1.0
1505398530.17,1.0
1505398530.41,1.0
1505398531.08,1.0
1505398531.18,1.0
1505398531.43,1.0
1505398536.35,1.0
1505398536.47,1.0
1505398536.67,1.0
1505398536.87,1.0
1505398537.06,1.0
1505398537.26,1.0
1505398540.9,1.0
1505398541.16,1.0
1505398541.19,1.0
1505398541.23,1.0
1505398541.26,1.0
1505398541.29,1.0
1505398541.33,1.0
1505398541.36,1.0
1505398541.4,1.0
1505398541.43,1.0
1505398541.47,1.0
1505398541.55,1.0
1505398541.67,1.0
1505398541.76,1.0
1505398541.86,1.0
1505398541.97,1.0
1505398542.09,1.0
1505398542.3,1.0
1505398788.18,1.0
1505398788.3,1.0
1505398788.97,1.0
1505398789.04,1.0
1505398789.73,1.0
1505398789.8,1.0
1505398793.99,1.0
1505398794.2,1.0
1505398795.37,1.0
1505398795.48,1.0
1505398795.87,1.0
1505398795.91,1.0
1505398799.36,1.0
1505398799.44,1.0
1505398803.02,1.0
1505398803.13,1.0
1505398803.54,1.0
1505398803.82,1.0
1505398803.99,1.0
1505398804.13,1.0
1505398804.17,1.0
1505398804.34,1.0
1505398804.52,1.0
1505398804.65,1.0
1505398804.81,1.0
1505398805.75,1.0
1505398805.97,1.0
1505398806.17,1.0
1505398806.64,1.0
1505398806.83,1.0
1505398806.98,1.0
1505398807.18,1.0
1505398807.3,1.0
1505398807.76,1.0
1505398807.95,1.0
1505398808.08,1.0
1505398808.29,1.0
1505398808.44,1.0
1505398808.59,1.0
1505398808.78,1.0
1505398809.08,1.0
1505398809.32,1.0
1505398809.5,1.0
1505398809.66,1.0
1505398809.83,1.0
1505398809.98,1.0
1505398810.09,1.0
1505398810.22,1.0
1505398810.41,1.0
1505398811.73,1.0
1505398812.0,1.0
1505398884.52,1.0
1505398884.68,1.0
1505398884.86,1.0
1505398885.1,1.0
1505398885.2,1.0
1505398885.37,1.0
1505398885.47,1.0
1505398885.66,1.0
1505398886.26,1.0
1505398886.44,1.0
1505398886.69,1.0
1505398886.73,1.0
1505398886.76,1.0
1505398886.8,1.0
1505398886.83,1.0
1505398886.87,1.0
1505398886.91,1.0
1505398886.94,1.0
1505398886.98,1.0
1505398887.01,1.0
1505398887.04,1.0
1505398887.08,1.0
1505398892.8,1.0
1505398892.89,1.0
1505398893.31,1.0
1505398941.95,1.0
1505398942.98,1.0
1505398944.01,1.0
1505398944.23,1.0
1505398944.39,1.0
1505398945.05,1.0
1505398945.91,1.0
1505398946.7,1.0
1505398946.92,1.0
1505398948.3,1.0
1505398966.52,1.0
1505398966.69,1.0
1505398966.8,1.0
1505398967.17,1.0
1505398967.41,1.0
1505398967.97,1.0
1505398968.15,1.0
1505398969.04,1.0
1505398969.15,1.0
1505398970.48,1.0
1505398971.07,1.0
1505398971.23,1.0
1505398971.38,1.0
1505398971.67,1.0
1505398971.74,1.0
1505398972.12,1.0
1505398972.27,1.0
1505398972.84,1.0
1505398973.03,1.0
1505398973.48,1.0
1505398973.73,1.0
1505398973.85,1.0
1505398974.02,1.0
1505398974.13,1.0
1505398974.3,1.0
1505398974.38,1.0
1505398974.55,1.0
1505398974.66,1.0
1505398974.85,1.0
1505398974.9,1.0
1505398975.03,1.0
1505398975.16,1.0
1505398975.36,1.0
1505399012.67,1.0
1505399012.79,1.0
1505399012.98,1.0
1505399013.07,1.0
1505399013.21,1.0
1505399013.39,1.0
1505399013.49,1.0
1505399013.59,1.0
1505399014.65,1.0
1505399039.23,1.0
1505399039.34,1.0
1505399039.79,1.0
1505399039.93,1.0
1505399040.05,1.0
1505399041.05,1.0
1505399041.24,1.0
1505399041.93,1.0
1505399042.16,1.0
1505399042.43,1.0
1505399042.54,1.0
1505399042.76,1.0
1505399043.47,1.0
1505399043.58,1.0
1505399043.81,1.0
1505399043.96,1.0
1505399044.52,1.0
1505399044.79,1.0
1505399044.89,1.0
1505399045.15,1.0
1505399045.29,1.0
1505399046.02,1.0
1505399046.59,1.0
1505399261.88,1.0
1505399444.95,1.0
1505399445.08,1.0
1505399445.91,1.0
1505399446.29,1.0
1505399446.43,1.0
1505399446.57,1.0
1505399446.61,1.0
1505399446.78,1.0
1505399447.03,1.0
1505399447.27,1.0
1505399447.43,1.0
1505399447.64,1.0
1505399447.83,1.0
1505399447.97,1.0
1505399448.15,1.0
1505399448.51,1.0
1505399448.74,1.0
1505399448.83,1.0
1505399448.96,1.0
1505399449.64,1.0
1505399450.3,1.0
1505399450.5,1.0
1505399451.2,1.0
1505399451.4,1.0
1505399451.58,1.0
1505399451.75,1.0
1505399452.64,1.0
1505399453.63,1.0
1505399453.91,1.0
1505399454.23,1.0
1505399454.4,1.0
1505399454.49,1.0
1505399454.61,1.0
1505399454.74,1.0
1505399455.49,1.0
1505399455.72,1.0
1505399456.01,1.0
1505399456.09,1.0
1505399456.64,1.0
1505399456.71,1.0
1505399456.91,1.0
1505399457.3,1.0
1505399457.37,1.0
1505399457.53,1.0
1505399457.59,1.0
1505399457.77,1.0
1505399457.95,1.0
1505399458.13,1.0
1505399458.27,1.0
1505399460.3,1.0
1505399460.51,1.0
1505399460.76,1.0
1505399460.93,1.0
1505399461.44,1.0
1505399461.62,1.0
1505399461.86,1.0
1505399461.97,1.0
1505399462.3,1.0
1505399462.5,1.0
1505399462.58,1.0
1505399462.86,1.0
1505399620.53,1.0
1505399620.72,1.0
1505399620.91,1.0
1505399621.06,1.0
1505399621.18,1.0
1505399621.33,1.0
1505399621.41,1.0
1505399621.52,1.0
1505399621.75,1.0
1505399621.92,1.0
1505399622.07,1.0
1505399622.26,1.0
1505399622.38,1.0
1505399622.83,1.0
1505399622.9,1.0
1505399623.06,1.0
1505399623.3,1.0
1505399623.43,1.0
1505399623.65,1.0
1505399623.86,1.0
1505399623.99,1.0
1505399624.13,1.0
1505399624.26,1.0
1505399624.42,1.0
1505399805.67,1.0
1505399805.78,1.0
1505399808.16,1.0
1505399808.23,1.0
1505399813.29,1.0
1505399813.36,1.0
1505399813.78,1.0
1505399813.87,1.0
1505399816.36,1.0
1505399816.42,1.0
1505399816.61,1.0
1505399816.82,1.0
1505399816.94,1.0
1505399817.07,1.0
1505399817.58,1.0
1505399817.9,1.0
1505399818.3,1.0
1505399818.53,1.0
1505399818.65,1.0
1505399818.78,1.0
1505399818.96,1.0
1505399819.11,1.0
1505399819.27,1.0
1505399819.47,1.0
1505399819.6,1.0
1505399819.76,1.0
1505399819.84,1.0
1505399819.93,1.0
1505399820.26,1.0
1505399820.46,1.0
1505399820.86,1.0
1505399821.04,1.0
1505399821.25,1.0
1505399821.4,1.0
1505399821.55,1.0
1505399821.71,1.0
1505399821.85,1.0
1505399821.93,1.0
1505399822.06,1.0
1505399822.13,1.0
1505399822.6,1.0
1505399823.21,1.0
1505399823.39,1.0
1505399823.82,1.0
1505399823.95,1.0
1505399824.19,1.0
1505399824.89,1.0
1505399825.0,1.0
1505399825.09,1.0
1505399825.17,1.0
1505399825.36,1.0
1505399904.53,1.0
1505399904.64,1.0
1505399904.99,1.0
1505399905.06,1.0
1505399906.0,1.0
1505399906.08,1.0
1505399908.1,1.0
1505399908.32,1.0
1505399908.56,1.0
1505399908.73,1.0
1505399908.83,1.0
1505399908.94,1.0
1505399909.05,1.0
1505399909.71,1.0
1505399910.29,1.0
1505399910.4,1.0
1505399910.52,1.0
1505399910.58,1.0
1505399910.74,1.0
1505399910.91,1.0
1505399911.08,1.0
1505399911.2,1.0
1505399911.49,1.0
1505399912.3,1.0
1505399912.48,1.0
1505399912.61,1.0
1505399912.73,1.0
1505399912.87,1.0
1505399913.19,1.0
1505399913.32,1.0
1505399913.43,1.0
1505399913.58,1.0
1505399913.69,1.0
1505399913.83,1.0
1505399913.94,1.0
1505399914.12,1.0
1505399921.56,1.0
1505399921.71,1.0
1505399921.9,1.0
1505399922.04,1.0
1505399922.16,1.0
1505399922.44,1.0
1505400019.16,1.0
1505400019.62,1.0
1505400019.63,1.0
1505400019.65,1.0
1505400020.0,1.0
1505400020.4,1.0
1505400020.61,1.0
1505400020.78,1.0
1505400021.42,1.0
1505400021.66,1.0
1505400021.96,1.0
1505400022.03,1.0
1505400022.15,1.0
1505400022.36,1.0
1505400022.53,1.0
1505400022.7,1.0
1505400022.84,1.0
1505400022.86,1.0
1505400022.98,1.0
1505400023.13,1.0
1505400023.42,1.0
1505400023.64,1.0
1505400023.78,1.0
1505400023.99,1.0
1505400024.13,1.0
1505400024.23,1.0
1505400024.54,1.0
1505400024.6,1.0
1505400024.76,1.0
1505400024.86,1.0
1505400024.95,1.0
1505400025.48,1.0
1505400025.57,1.0
1505400025.74,1.0
1505400025.85,1.0
1505400026.28,1.0
1505400026.53,1.0
1505400027.53,1.0
1505400027.69,1.0
1505400028.17,1.0
1505400028.3,1.0
1505400028.45,1.0
1505400028.6,1.0
1505400028.78,1.0
1505400028.99,1.0
1505400029.08,1.0
1505400029.27,1.0
1505400029.71,1.0
1505400029.87,1.0
1505400029.89,1.0
1505400030.6,1.0
1505400030.69,1.0
1505400030.8,1.0
1505400030.97,1.0
1505400031.14,1.0
1505400031.23,1.0
1505400031.4,1.0
1505400031.51,1.0
1505400031.61,1.0
1505400031.77,1.0
1505400034.12,1.0
1505400034.3,1.0
1505400034.47,1.0
1505400034.58,1.0
1505400034.69,1.0
1505400034.78,1.0
1505400034.89,1.0
1505400035.08,1.0
1505400035.12,1.0
1505400035.23,1.0
1505400035.35,1.0
1505400035.65,1.0
1505400035.83,1.0
1505400035.92,1.0
1505400036.04,1.0
1505400036.17,1.0
1505400036.24,1.0
1505400036.31,1.0
1505400036.44,1.0
1505400036.6,1.0
1505400037.01,1.0
1505400037.16,1.0
1505400037.23,1.0
1505400037.35,1.0
1505400037.65,1.0
1505400038.27,1.0
1505400038.45,1.0
1505400038.65,1.0
1505400038.81,1.0
1505400039.07,1.0
1505400039.18,1.0
1505400039.3,1.0
1505400039.39,1.0
1505400039.52,1.0
1505400039.65,1.0
1505400039.8,1.0
1505400040.13,1.0
1505400040.26,1.0
1505400040.58,1.0
1505400040.81,1.0
1505400041.05,1.0
1505400041.33,1.0
1505400041.44,1.0
1505400041.55,1.0
1505400041.65,1.0
1505400041.75,1.0
1505400041.93,1.0
1505400042.12,1.0
1505400042.29,1.0
1505400042.57,1.0
1505400042.95,1.0
1505400044.16,1.0
1505400044.31,1.0
1505400044.43,1.0
1505400044.53,1.0
1505400044.67,1.0
1505400044.76,1.0
1505400044.88,1.0
1505400044.97,1.0
1505400045.01,1.0
1505400045.2,1.0
1505400045.27,1.0
1505400045.64,1.0
1505400045.87,1.0
1505400046.02,1.0
1505400046.1,1.0
1505400046.33,1.0
1505400046.42,1.0
1505400046.59,1.0
1505400046.74,1.0
1505400046.9,1.0
1505400047.04,1.0
1505400047.27,1.0
1505400047.4,1.0
1505400048.28,1.0
1505400048.4,1.0
1505400048.55,1.0
1505400048.71,1.0
1505400048.86,1.0
1505400049.02,1.0
1505400049.21,1.0
1505400049.36,1.0
1505400049.53,1.0
1505400049.74,1.0
1505400049.88,1.0
1505400049.98,1.0
1505400050.34,1.0
1505400050.59,1.0
1505400050.76,1.0
1505400050.84,1.0
1505400050.93,1.0
1505400051.04,1.0
1505400051.16,1.0
1505400051.55,1.0
1505400051.76,1.0
1505400051.86,1.0
1505400052.04,1.0
1505400052.15,1.0
1505400052.32,1.0
1505400052.49,1.0
1505400052.64,1.0
1505400052.73,1.0
1505400052.82,1.0
1505400053.0,1.0
1505400053.19,1.0
1505400053.35,1.0
1505400053.91,1.0
1505400054.05,1.0
1505400054.18,1.0
1505400054.34,1.0
1505400054.55,1.0
1505400054.97,1.0
1505400055.22,1.0
1505400055.38,1.0
1505400055.96,1.0
1505400056.13,1.0
1505400056.34,1.0
1505400056.58,1.0
1505400056.8,1.0
1505400056.9,1.0
1505400057.19,1.0
1505400057.46,1.0
1505400057.7,1.0
1505400057.91,1.0
1505400058.05,1.0
1505400058.14,1.0
1505400058.5,1.0
1505400058.7,1.0
1505400058.88,1.0
1505400058.95,1.0
1505400059.08,1.0
1505400059.22,1.0
1505400059.92,1.0
1505400060.06,1.0
1505400060.24,1.0
1505400060.37,1.0
1505400060.54,1.0
1505400060.77,1.0
1505400060.95,1.0
1505400061.12,1.0
1505400061.28,1.0
1505400061.44,1.0
1505400061.55,1.0
1505400061.69,1.0
1505400061.76,1.0
1505400062.28,1.0
1505400062.48,1.0
1505400062.96,1.0
1505400063.08,1.0
1505400063.26,1.0
1505400063.36,1.0
1505400063.84,1.0
1505400064.02,1.0
1505400064.2,1.0
1505400064.37,1.0
1505400065.16,1.0
1505400065.63,1.0
1505400065.79,1.0
1505400068.05,1.0
1505400068.23,1.0
1505400068.41,1.0
1505400068.62,1.0
1505400068.88,1.0
1505400068.91,1.0
1505400068.94,1.0
1505400068.98,1.0
1505400069.01,1.0
1505400069.05,1.0
1505400069.09,1.0
1505400069.12,1.0
1505400069.16,1.0
1505400069.19,1.0
1505400069.22,1.0
1505400069.26,1.0
1505400069.29,1.0
1505400069.32,1.0
1505400070.0,1.0
1505400070.28,1.0
1505400070.71,1.0
1505400070.96,1.0
1505400071.0,1.0
1505400071.03,1.0
1505400071.06,1.0
1505400071.1,1.0
1505400071.13,1.0
1505400071.16,1.0
1505400071.2,1.0
1505400071.23,1.0
1505400071.27,1.0
1505400071.3,1.0
1505400071.33,1.0
1505400071.37,1.0
1505400071.4,1.0
1505400071.43,1.0
1505400071.47,1.0
1505400071.5,1.0
1505400071.54,1.0
1505400071.57,1.0
1505400071.61,1.0
1505400071.88,1.0
1505400072.09,1.0
1505400072.28,1.0
1505400072.48,1.0
1505400072.84,1.0
1505400073.1,1.0
1505400073.13,1.0
1505400073.17,1.0
1505400073.2,1.0
1505400073.24,1.0
1505400073.27,1.0
1505400073.31,1.0
1505400073.35,1.0
1505400073.38,1.0
1505400073.42,1.0
1505400073.46,1.0
1505400073.49,1.0
1505400073.52,1.0
1505400073.56,1.0
1505400073.59,1.0
1505400073.63,1.0
1505400073.66,1.0
1505400073.81,1.0
1505400073.99,1.0
1505400074.17,1.0
1505400074.35,1.0
1505400074.52,1.0
1505400074.79,1.0
1505400074.87,1.0
1505400075.08,1.0
1505400075.23,1.0
1505400075.52,1.0
1505400075.7,1.0
1505400075.87,1.0
1505400076.01,1.0
1505400076.4,1.0
1505400076.62,1.0
1505400076.83,1.0
1505400076.94,1.0
1505400077.06,1.0
1505400077.15,1.0
1505400077.69,1.0
1505400077.84,1.0
1505400078.54,1.0
1505400078.68,1.0
1505400079.43,1.0
1505400079.58,1.0
1505400079.74,1.0
1505400079.84,1.0
1505400079.89,1.0
1505400080.01,1.0
1505400080.18,1.0
1505400080.34,1.0
1505400080.44,1.0
1505400080.55,1.0
1505400081.29,1.0
1505400081.45,1.0
1505400081.53,1.0
1505400081.57,1.0
1505400081.76,1.0
1505400082.89,1.0
1505400083.07,1.0
1505400083.15,1.0
1505400083.27,1.0
1505400083.36,1.0
1505400083.51,1.0
1505400083.66,1.0
1505400083.85,1.0
1505400084.0,1.0
1505400084.14,1.0
1505400084.21,1.0
1505400085.6,1.0
1505400086.6,1.0
1505400086.85,1.0
1505400086.89,1.0
1505400086.92,1.0
1505400086.96,1.0
1505400086.99,1.0
1505400087.03,1.0
1505400087.06,1.0
1505400087.1,1.0
1505400087.13,1.0
1505400087.16,1.0
1505400087.2,1.0
1505400087.23,1.0
1505400087.27,1.0
1505400087.3,1.0
1505400087.34,1.0
1505400087.38,1.0
1505400087.41,1.0
1505400087.44,1.0
1505400087.48,1.0
1505400087.51,1.0
1505400087.55,1.0
1505400087.58,1.0
1505400087.62,1.0
1505400087.65,1.0
1505400087.69,1.0
1505400087.73,1.0
1505400087.76,1.0
1505400087.79,1.0
1505400087.83,1.0
1505400087.86,1.0
1505400087.89,1.0
1505400087.93,1.0
1505400088.41,1.0
1505400088.85,1.0
1505400089.05,1.0
1505400089.22,1.0
1505400089.62,1.0
1505400089.86,1.0
1505400090.46,1.0
1505400090.72,1.0
1505400090.75,1.0
1505400090.78,1.0
1505400090.82,1.0
1505400090.85,1.0
1505400090.89,1.0
1505400090.92,1.0
1505400090.95,1.0
1505400090.98,1.0
1505400091.02,1.0
1505400091.06,1.0
1505400091.09,1.0
1505400091.12,1.0
1505400091.16,1.0
1505400091.19,1.0
1505400091.23,1.0
1505400091.26,1.0
1505400091.3,1.0
1505400091.33,1.0
1505400091.37,1.0
1505400091.4,1.0
