time,press
1504704559.53,1.0
1504704560.19,1.0
1504704560.31,1.0
1504704560.49,1.0
1504704564.99,1.0
1504704565.17,1.0
1504704565.31,1.0
1504704565.46,1.0
1504704568.83,1.0
1504704569.06,1.0
1504704569.31,1.0
1504704569.35,1.0
1504704569.38,1.0
1504704569.42,1.0
1504704569.46,1.0
1504704569.49,1.0
1504704569.53,1.0
1504704569.56,1.0
1504704569.6,1.0
1504704569.64,1.0
1504704569.68,1.0
1504704569.71,1.0
1504704569.74,1.0
1504704569.78,1.0
1504704569.81,1.0
1504704569.85,1.0
1504704569.88,1.0
1504704570.43,1.0
1504704570.59,1.0
1504704571.1,1.0
1504704571.33,1.0
1504704587.31,1.0
1504704587.45,1.0
1504704588.08,1.0
1504704588.19,1.0
1504704588.35,1.0
1504704591.62,1.0
1504704591.94,1.0
1504704592.13,1.0
1504704592.34,1.0
1504704592.47,1.0
1504704592.55,1.0
1504704592.64,1.0
1504704592.77,1.0
1504704593.04,1.0
1504704593.75,1.0
1504704593.9,1.0
1504704594.27,1.0
1504704594.36,1.0
1504704596.49,1.0
1504704596.61,1.0
1504704596.65,1.0
1504704596.76,1.0
1504704596.88,1.0
1504704597.01,1.0
1504704781.6,1.0
1504704781.72,1.0
1504704782.25,1.0
1504704782.35,1.0
1504704782.52,1.0
1504704785.87,1.0
1504704785.98,1.0
1504704786.19,1.0
1504704801.25,1.0
1504704801.37,1.0
1504704801.57,1.0
1504704801.75,1.0
1504704802.12,1.0
1504704802.31,1.0
1504704802.47,1.0
1504704802.62,1.0
1504704802.78,1.0
1504704802.94,1.0
1504704803.11,1.0
1504704803.32,1.0
1504704804.49,1.0
1504704804.64,1.0
1504704804.83,1.0
1504704805.28,1.0
1504704805.99,1.0
1504704806.18,1.0
1504704806.76,1.0
1504704807.54,1.0
1504704808.39,1.0
1504704808.55,1.0
1504704809.16,1.0
1504704809.35,1.0
1504704809.49,1.0
1504704809.59,1.0
1504704809.68,1.0
1504704810.31,1.0
1504704810.35,1.0
1504704810.51,1.0
1504704810.69,1.0
1504704810.81,1.0
1504704811.17,1.0
1504704811.52,1.0
1504704812.55,1.0
1504704814.29,1.0
1504704814.51,1.0
1504704814.68,1.0
1504704814.91,1.0
1504704815.07,1.0
1504704815.76,1.0
1504704816.72,1.0
1504704816.91,1.0
1504704817.18,1.0
1504704817.47,1.0
1504704817.49,1.0
1504704817.55,1.0
1504704817.82,1.0
1504704818.01,1.0
1504704818.73,1.0
1504704820.06,1.0
1504704820.54,1.0
1504704820.96,1.0
1504704822.81,1.0
1504704822.9,1.0
1504704823.03,1.0
1504704823.25,1.0
1504704823.4,1.0
1504704824.21,1.0
1504704837.86,1.0
1504704838.1,1.0
1504704838.5,1.0
1504704838.79,1.0
1504704839.07,1.0
1504704840.5,1.0
1504704840.76,1.0
1504704841.89,1.0
1504704842.1,1.0
1504704842.29,1.0
1504704842.58,1.0
1504704842.75,1.0
1504704842.93,1.0
1504704843.28,1.0
1504704843.48,1.0
1504704844.13,1.0
1504704844.34,1.0
1504704844.95,1.0
1504704845.07,1.0
1504704846.16,1.0
1504704846.4,1.0
1504704855.76,1.0
1504704855.87,1.0
1504704857.37,1.0
1504704857.52,1.0
1504704857.69,1.0
1504704857.86,1.0
1504704858.1,1.0
1504704858.29,1.0
1504704858.46,1.0
1504704858.65,1.0
1504704858.85,1.0
1504704859.03,1.0
1504704859.2,1.0
1504704859.38,1.0
1504704859.82,1.0
1504704860.07,1.0
1504704860.11,1.0
1504704860.14,1.0
1504704860.18,1.0
1504704860.21,1.0
1504704860.24,1.0
1504704860.28,1.0
1504704860.63,1.0
1504704861.01,1.0
1504704861.65,1.0
1504704862.36,1.0
1504704862.44,1.0
1504704862.6,1.0
1504704862.79,1.0
1504704862.94,1.0
1504704863.12,1.0
1504704863.48,1.0
1504704864.2,1.0
1504704864.5,1.0
1504704864.71,1.0
1504704864.85,1.0
1504704865.51,1.0
1504704866.02,1.0
1504704866.46,1.0
1504704866.47,1.0
